season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count,year,month,day,hour
3,0,0,1,27.06,31.06,57,6.0032,44.0,143.0,187.0,2,8,19,0
3,0,0,1,26.24,30.305,65,7.1658096178199715,29.0,102.0,131.0,2,8,19,1
3,0,0,2,25.42,30.305,69,6.0032,16.0,103.0,119.0,2,8,19,2
3,0,0,2,25.42,30.305,61,11.0014,21.0,34.0,55.0,2,8,19,3
3,0,0,2,25.42,30.305,65,11.0014,4.0,22.0,26.0,2,8,19,4
3,0,0,2,24.6,29.545,73,8.9981,3.0,8.0,11.0,2,8,19,5
3,0,0,2,25.42,30.305,69,7.0015,5.0,15.0,20.0,2,8,19,6
3,0,0,2,25.42,30.305,69,8.9981,12.0,29.0,41.0,2,8,19,7
3,0,0,2,26.24,30.305,69,7.0015,34.0,90.0,124.0,2,8,19,8
3,0,0,2,27.06,31.06,74,6.720463012642977,86.0,184.0,270.0,2,8,19,9
3,0,0,2,27.88,31.82,69,8.57861935437903,138.0,287.0,425.0,2,8,19,10
3,0,0,3,26.24,29.545,78,11.0014,83.0,189.0,272.0,2,8,19,11
3,0,0,3,26.24,30.305,73,10.339029010029488,112.0,186.0,298.0,2,8,19,12
3,0,0,3,26.24,28.79,83,8.9981,50.0,112.0,162.0,2,8,19,13
3,0,0,3,26.24,30.305,73,8.89034795200091,41.0,108.0,149.0,2,8,19,14
3,0,0,2,26.24,30.305,65,5.4795169772607215,89.0,187.0,276.0,2,8,19,15
3,0,0,2,27.06,31.06,65,8.02006749958103,97.0,259.0,356.0,2,8,19,16
3,0,0,2,26.24,29.545,78,7.0015,76.0,267.0,343.0,2,8,19,17
3,0,0,2,26.24,29.545,78,7.0015,86.0,291.0,377.0,2,8,19,18
3,0,0,2,26.24,30.305,73,8.9981,72.0,269.0,341.0,2,8,19,19
3,0,0,2,26.24,30.305,73,12.998,61.0,213.0,274.0,2,8,19,20
3,0,0,3,25.42,29.545,78,6.0032,36.0,154.0,190.0,2,8,19,21
3,0,0,2,25.42,29.545,78,11.0014,6.0,50.0,56.0,2,8,19,22
3,0,0,2,25.42,29.545,73,10.088667957896456,7.0,39.0,46.0,2,8,19,23
3,0,0,1,30.34,34.09,62,7.0015,22.0,146.0,168.0,2,9,1,0
3,0,0,1,29.52,34.85,74,8.9981,11.0,68.0,79.0,2,9,1,1
3,0,0,1,28.7,32.575,70,11.0014,8.0,61.0,69.0,2,9,1,2
3,0,0,1,28.7,32.575,70,7.0015,6.0,29.0,35.0,2,9,1,3
3,0,0,1,28.7,32.575,70,6.692382307087049,3.0,9.0,12.0,2,9,1,4
3,0,0,1,27.88,31.82,79,5.167467807030131,2.0,20.0,22.0,2,9,1,5
3,0,0,1,27.88,31.82,79,4.056624890016063,13.0,23.0,36.0,2,9,1,6
3,0,0,2,30.34,34.09,58,8.9981,8.0,58.0,66.0,2,9,1,7
3,0,0,2,31.16,35.605,58,16.9979,28.0,134.0,162.0,2,9,1,8
3,0,0,2,31.16,35.605,58,12.998,62.0,175.0,237.0,2,9,1,9
3,0,0,2,31.98,36.365,55,12.998,128.0,289.0,417.0,2,9,1,10
3,0,0,2,32.8,37.88,55,15.0013,219.0,273.0,492.0,2,9,1,11
3,0,0,2,32.8,37.88,55,11.0014,187.0,284.0,471.0,2,9,1,12
3,0,0,2,33.62,38.635,52,6.0032,237.0,267.0,504.0,2,9,1,13
3,0,0,2,35.26,39.395,44,11.0014,240.0,274.0,514.0,2,9,1,14
3,0,0,2,35.26,39.395,44,19.0012,257.0,306.0,563.0,2,9,1,15
3,0,0,2,34.44,39.395,49,11.0014,209.0,253.0,462.0,2,9,1,16
3,0,0,2,33.62,38.635,52,7.306531626314078,205.0,258.0,463.0,2,9,1,17
3,0,0,2,33.62,38.635,52,10.466652804679658,184.0,258.0,442.0,2,9,1,18
3,0,0,3,31.98,37.12,62,12.756279619979587,157.0,235.0,392.0,2,9,1,19
3,0,0,3,31.16,36.365,67,16.9979,67.0,140.0,207.0,2,9,1,20
3,0,0,3,26.24,28.79,89,14.262160745226412,21.0,83.0,104.0,2,9,1,21
3,0,0,2,27.06,29.545,89,11.755025674414902,21.0,57.0,78.0,2,9,1,22
3,0,0,1,27.06,29.545,89,6.0032,57.0,88.0,145.0,2,9,1,23
3,0,0,2,27.06,29.545,89,6.0032,27.0,72.0,99.0,2,9,2,0
3,0,0,1,27.06,29.545,89,4.871934373462945,15.0,58.0,73.0,2,9,2,1
3,0,0,1,27.06,29.545,89,6.244646470113397,28.0,56.0,84.0,2,9,2,2
3,0,0,1,27.06,29.545,89,6.0032,9.0,33.0,42.0,2,9,2,3
3,0,0,1,27.06,29.545,89,7.730706415976247,7.0,15.0,22.0,2,9,2,4
3,0,0,1,27.06,29.545,89,7.081776101093932,2.0,10.0,12.0,2,9,2,5
3,0,0,2,27.06,29.545,89,6.646020014832066,2.0,13.0,15.0,2,9,2,6
3,0,0,1,27.06,29.545,94,6.0032,13.0,29.0,42.0,2,9,2,7
3,0,0,1,27.88,31.82,89,6.0032,30.0,99.0,129.0,2,9,2,8
3,0,0,2,28.7,33.335,84,6.506710180396686,88.0,144.0,232.0,2,9,2,9
3,0,0,2,29.52,34.85,79,4.942451419918081,158.0,230.0,388.0,2,9,2,10
3,0,0,2,30.34,34.85,70,5.279119875332554,226.0,263.0,489.0,2,9,2,11
3,0,0,3,30.34,34.85,70,6.359767805346433,248.0,297.0,545.0,2,9,2,12
3,0,0,3,29.52,34.85,74,6.0032,263.0,230.0,493.0,2,9,2,13
3,0,0,3,29.52,34.85,79,6.0032,249.0,208.0,457.0,2,9,2,14
3,0,0,3,30.34,35.605,74,8.9981,179.0,176.0,355.0,2,9,2,15
3,0,0,1,30.34,34.85,70,6.681345621952324,222.0,252.0,474.0,2,9,2,16
3,0,0,1,31.16,36.365,66,6.0032,219.0,284.0,503.0,2,9,2,17
3,0,0,1,30.34,35.605,74,11.839829405617534,227.0,273.0,500.0,2,9,2,18
3,0,0,2,28.7,33.335,84,15.0013,140.0,152.0,292.0,2,9,2,19
3,0,0,2,28.7,33.335,84,11.0014,63.0,41.0,104.0,2,9,2,20
3,0,0,1,28.7,32.575,70,11.0014,79.0,92.0,171.0,2,9,2,21
3,0,0,3,27.88,31.82,83,8.9981,66.0,100.0,166.0,2,9,2,22
3,0,0,3,27.06,29.545,89,6.0032,53.0,70.0,123.0,2,9,2,23
3,1,0,2,27.06,29.545,94,8.207687353155045,42.0,62.0,104.0,2,9,3,0
3,1,0,2,27.88,31.82,89,11.0014,18.0,37.0,55.0,2,9,3,1
3,1,0,1,27.06,29.545,89,7.0015,10.0,30.0,40.0,2,9,3,2
3,1,0,1,27.06,29.545,89,8.9981,6.0,22.0,28.0,2,9,3,3
3,1,0,1,27.06,29.545,89,6.0032,6.0,5.0,11.0,2,9,3,4
3,1,0,1,27.06,29.545,89,5.880509338517577,1.0,3.0,4.0,2,9,3,5
3,1,0,1,27.06,29.545,94,5.7141151608666485,3.0,12.0,15.0,2,9,3,6
3,1,0,1,27.88,31.82,85,6.282042627348818,6.0,37.0,43.0,2,9,3,7
3,1,0,2,28.7,33.335,84,7.0015,36.0,91.0,127.0,2,9,3,8
3,1,0,2,28.7,33.335,84,8.9981,71.0,158.0,229.0,2,9,3,9
3,1,0,2,30.34,35.605,74,15.0013,135.0,224.0,359.0,2,9,3,10
3,1,0,2,30.34,34.85,70,19.0012,187.0,272.0,459.0,2,9,3,11
3,1,0,2,31.16,35.605,62,19.9995,191.0,352.0,543.0,2,9,3,12
3,1,0,2,31.16,36.365,66,16.9979,209.0,357.0,566.0,2,9,3,13
3,1,0,1,30.34,34.85,70,19.9995,163.0,349.0,512.0,2,9,3,14
3,1,0,1,30.34,34.85,70,15.0013,168.0,281.0,449.0,2,9,3,15
3,1,0,1,30.34,34.85,70,15.0013,165.0,335.0,500.0,2,9,3,16
3,1,0,1,30.34,34.85,70,8.9981,181.0,317.0,498.0,2,9,3,17
3,1,0,1,30.34,34.85,66,11.0014,145.0,337.0,482.0,2,9,3,18
3,1,0,1,29.52,34.85,74,12.998,73.0,301.0,374.0,2,9,3,19
3,1,0,1,29.52,34.09,76,7.0015,78.0,183.0,261.0,2,9,3,20
3,1,0,1,29.52,34.09,76,7.0015,42.0,142.0,184.0,2,9,3,21
3,1,0,2,28.7,33.335,84,8.9981,17.0,104.0,121.0,2,9,3,22
3,1,0,2,28.7,33.335,84,16.9979,12.0,58.0,70.0,2,9,3,23
3,0,1,2,28.7,33.335,84,16.9979,10.0,19.0,29.0,2,9,4,0
3,0,1,1,27.88,31.82,82,8.9981,15.0,9.0,24.0,2,9,4,1
3,0,1,1,27.88,31.82,82,8.9981,1.0,4.0,5.0,2,9,4,2
3,0,1,2,27.06,29.545,89,6.0032,1.0,9.0,10.0,2,9,4,3
3,0,1,2,27.06,29.545,89,5.034277409377778,0.0,8.0,8.0,2,9,4,4
3,0,1,2,27.06,29.545,89,5.931346388982865,1.0,37.0,38.0,2,9,4,5
3,0,1,2,27.88,31.82,89,7.0015,7.0,165.0,172.0,2,9,4,6
3,0,1,2,27.88,31.82,89,7.0015,13.0,480.0,493.0,2,9,4,7
3,0,1,1,28.7,33.335,84,11.0014,15.0,617.0,632.0,2,9,4,8
3,0,1,2,29.52,34.85,79,15.0013,30.0,293.0,323.0,2,9,4,9
3,0,1,2,29.52,34.85,74,16.9979,42.0,130.0,172.0,2,9,4,10
3,0,1,2,30.34,34.85,70,19.0012,39.0,159.0,198.0,2,9,4,11
3,0,1,1,31.16,36.365,70,19.0012,54.0,233.0,287.0,2,9,4,12
3,0,1,1,32.8,37.88,55,30.0026,72.0,203.0,275.0,2,9,4,13
3,0,1,1,32.8,37.88,55,27.9993,72.0,202.0,274.0,2,9,4,14
3,0,1,1,32.8,38.635,59,31.0009,68.0,224.0,292.0,2,9,4,15
3,0,1,1,31.16,36.365,70,27.9993,61.0,397.0,458.0,2,9,4,16
3,0,1,1,31.16,36.365,70,23.9994,110.0,746.0,856.0,2,9,4,17
3,0,1,1,31.16,37.12,75,15.0013,94.0,745.0,839.0,2,9,4,18
3,0,1,1,31.16,36.365,70,15.0013,50.0,502.0,552.0,2,9,4,19
3,0,1,1,30.34,34.85,70,16.9979,47.0,338.0,385.0,2,9,4,20
3,0,1,1,30.34,35.605,74,16.9979,28.0,240.0,268.0,2,9,4,21
3,0,1,1,30.34,34.85,70,19.0012,25.0,154.0,179.0,2,9,4,22
3,0,1,1,29.52,34.85,74,19.9995,12.0,83.0,95.0,2,9,4,23
3,0,1,1,29.52,34.85,74,16.9979,10.0,27.0,37.0,2,9,5,0
3,0,1,1,28.7,33.335,84,12.998,2.0,11.0,13.0,2,9,5,1
3,0,1,1,28.7,33.335,84,12.998,0.0,9.0,9.0,2,9,5,2
3,0,1,1,28.7,33.335,79,19.0012,0.0,4.0,4.0,2,9,5,3
3,0,1,1,28.7,33.335,79,19.0012,2.0,3.0,5.0,2,9,5,4
3,0,1,2,28.7,33.335,79,19.9995,1.0,39.0,40.0,2,9,5,5
3,0,1,1,28.7,33.335,79,19.0012,7.0,203.0,210.0,2,9,5,6
3,0,1,2,28.7,33.335,79,16.9979,11.0,489.0,500.0,2,9,5,7
3,0,1,1,29.52,34.85,74,12.998,33.0,692.0,725.0,2,9,5,8
3,0,1,1,30.34,34.85,70,16.9979,27.0,263.0,290.0,2,9,5,9
3,0,1,2,31.16,36.365,70,11.0014,54.0,181.0,235.0,2,9,5,10
3,0,1,2,31.98,37.12,62,11.0014,61.0,156.0,217.0,2,9,5,11
3,0,1,1,31.98,38.635,70,7.0015,49.0,217.0,266.0,2,9,5,12
3,0,1,1,32.8,39.395,63,11.0014,50.0,184.0,234.0,2,9,5,13
3,0,1,1,33.62,39.395,56,7.0015,34.0,177.0,211.0,2,9,5,14
3,0,1,1,31.98,38.635,70,12.998,41.0,204.0,245.0,2,9,5,15
3,0,1,1,31.16,36.365,70,16.9979,86.0,344.0,430.0,2,9,5,16
3,0,1,1,31.16,36.365,66,16.9979,83.0,780.0,863.0,2,9,5,17
3,0,1,1,31.16,37.12,75,12.998,82.0,757.0,839.0,2,9,5,18
3,0,1,1,30.34,34.85,70,11.0014,64.0,598.0,662.0,2,9,5,19
3,0,1,1,29.52,35.605,84,11.0014,55.0,357.0,412.0,2,9,5,20
3,0,1,1,29.52,34.85,79,8.058970491292705,18.0,278.0,296.0,2,9,5,21
3,0,1,1,29.52,34.85,79,6.283177952679084,38.0,181.0,219.0,2,9,5,22
3,0,1,1,28.7,33.335,84,6.0032,24.0,126.0,150.0,2,9,5,23
3,0,1,2,28.7,33.335,84,6.0032,30.0,35.0,65.0,2,9,6,0
3,0,1,2,28.7,33.335,84,6.897031962517129,2.0,16.0,18.0,2,9,6,1
3,0,1,1,29.52,34.85,79,6.243858207698965,1.0,7.0,8.0,2,9,6,2
3,0,1,1,28.7,33.335,84,7.0015,0.0,9.0,9.0,2,9,6,3
3,0,1,2,28.7,33.335,84,6.0032,0.0,8.0,8.0,2,9,6,4
3,0,1,2,28.7,33.335,84,12.998,3.0,35.0,38.0,2,9,6,5
3,0,1,2,28.7,33.335,84,6.0032,11.0,189.0,200.0,2,9,6,6
3,0,1,2,28.7,33.335,84,7.0015,21.0,461.0,482.0,2,9,6,7
3,0,1,3,28.7,33.335,79,9.677062067328418,24.0,622.0,646.0,2,9,6,8
3,0,1,3,27.06,29.545,94,8.9981,8.0,115.0,123.0,2,9,6,9
3,0,1,3,27.06,29.545,94,8.9981,9.0,40.0,49.0,2,9,6,10
3,0,1,3,28.7,33.335,84,11.0014,10.0,52.0,62.0,2,9,6,11
3,0,1,2,29.52,34.85,79,15.0013,11.0,126.0,137.0,2,9,6,12
3,0,1,2,29.52,34.85,79,7.0015,39.0,152.0,191.0,2,9,6,13
3,0,1,1,30.34,35.605,74,6.0032,38.0,178.0,216.0,2,9,6,14
3,0,1,1,30.34,34.85,66,12.998,42.0,228.0,270.0,2,9,6,15
3,0,1,1,30.34,34.85,70,15.0013,42.0,374.0,416.0,2,9,6,16
3,0,1,1,30.34,34.85,70,16.9979,67.0,741.0,808.0,2,9,6,17
3,0,1,1,29.52,34.09,70,16.9979,74.0,761.0,835.0,2,9,6,18
3,0,1,1,27.88,31.82,74,16.9979,54.0,504.0,558.0,2,9,6,19
3,0,1,1,27.06,30.305,78,15.0013,50.0,356.0,406.0,2,9,6,20
3,0,1,1,26.24,28.79,89,11.0014,32.0,240.0,272.0,2,9,6,21
3,0,1,1,26.24,28.79,89,11.0014,24.0,193.0,217.0,2,9,6,22
3,0,1,1,26.24,28.79,89,11.0014,19.0,150.0,169.0,2,9,6,23
3,0,1,1,26.24,28.79,89,8.9981,17.0,79.0,96.0,2,9,7,0
3,0,1,1,25.42,28.03,88,7.0015,10.0,19.0,29.0,2,9,7,1
3,0,1,1,25.42,28.79,83,6.0032,1.0,10.0,11.0,2,9,7,2
3,0,1,1,25.42,28.79,83,6.0032,0.0,9.0,9.0,2,9,7,3
3,0,1,1,25.42,28.03,88,5.754595625768075,1.0,7.0,8.0,2,9,7,4
3,0,1,1,25.42,28.03,88,6.11264353001258,1.0,39.0,40.0,2,9,7,5
3,0,1,1,25.42,28.03,88,7.0015,5.0,135.0,140.0,2,9,7,6
3,0,1,1,26.24,28.79,89,7.0015,21.0,465.0,486.0,2,9,7,7
3,0,1,1,27.06,30.305,83,7.0015,29.0,690.0,719.0,2,9,7,8
3,0,1,1,28.7,33.335,79,8.9981,33.0,311.0,344.0,2,9,7,9
3,0,1,1,29.52,34.85,74,8.9981,53.0,171.0,224.0,2,9,7,10
3,0,1,1,31.16,35.605,62,8.9981,81.0,215.0,296.0,2,9,7,11
3,0,1,1,31.98,37.12,59,11.0014,76.0,247.0,323.0,2,9,7,12
3,0,1,1,32.8,38.635,59,16.9979,71.0,283.0,354.0,2,9,7,13
3,0,1,1,32.8,38.635,59,16.9979,66.0,187.0,253.0,2,9,7,14
3,0,1,1,32.8,37.88,55,16.9979,66.0,265.0,331.0,2,9,7,15
3,0,1,1,32.8,37.88,55,19.0012,75.0,395.0,470.0,2,9,7,16
3,0,1,1,31.98,37.12,59,22.0028,88.0,684.0,772.0,2,9,7,17
3,0,1,1,31.16,35.605,62,19.9995,95.0,697.0,792.0,2,9,7,18
3,0,1,1,30.34,34.09,62,19.0012,70.0,498.0,568.0,2,9,7,19
3,0,1,1,29.52,34.09,66,15.0013,51.0,340.0,391.0,2,9,7,20
3,0,1,1,28.7,33.335,74,11.0014,55.0,246.0,301.0,2,9,7,21
3,0,1,1,28.7,33.335,74,15.0013,52.0,247.0,299.0,2,9,7,22
3,0,1,1,27.06,29.545,89,16.9979,28.0,220.0,248.0,2,9,7,23
3,0,0,1,27.06,29.545,89,16.9979,20.0,130.0,150.0,2,9,8,0
3,0,0,2,27.06,29.545,89,19.0012,10.0,107.0,117.0,2,9,8,1
3,0,0,1,27.06,29.545,89,22.0028,9.0,68.0,77.0,2,9,8,2
3,0,0,2,27.06,29.545,89,15.0013,3.0,40.0,43.0,2,9,8,3
3,0,0,2,27.06,29.545,94,15.0013,3.0,8.0,11.0,2,9,8,4
3,0,0,2,27.06,29.545,94,16.9979,2.0,13.0,15.0,2,9,8,5
3,0,0,2,27.06,29.545,89,19.0012,8.0,26.0,34.0,2,9,8,6
3,0,0,1,27.06,29.545,89,19.0012,11.0,71.0,82.0,2,9,8,7
3,0,0,1,28.7,33.335,79,22.0028,33.0,197.0,230.0,2,9,8,8
3,0,0,1,28.7,33.335,74,26.0027,87.0,261.0,348.0,2,9,8,9
3,0,0,1,30.34,34.85,70,26.0027,100.0,322.0,422.0,2,9,8,10
3,0,0,1,31.16,35.605,62,30.0026,173.0,405.0,578.0,2,9,8,11
3,0,0,1,32.8,37.88,55,32.9975,220.0,474.0,694.0,2,9,8,12
3,0,0,1,33.62,38.635,52,35.0008,233.0,435.0,668.0,2,9,8,13
3,0,0,1,33.62,38.635,52,30.0026,260.0,366.0,626.0,2,9,8,14
3,0,0,3,22.96,26.515,88,16.9979,175.0,337.0,512.0,2,9,8,15
3,0,0,3,22.96,26.515,88,12.998,19.0,95.0,114.0,2,9,8,16
3,0,0,3,23.78,27.275,83,12.998,52.0,119.0,171.0,2,9,8,17
3,0,0,3,23.78,27.275,83,8.9981,27.0,140.0,167.0,2,9,8,18
3,0,0,3,23.78,27.275,88,7.0015,28.0,187.0,215.0,2,9,8,19
3,0,0,2,23.78,27.275,88,6.0032,28.0,166.0,194.0,2,9,8,20
3,0,0,2,24.6,28.03,83,11.0014,26.0,155.0,181.0,2,9,8,21
3,0,0,2,23.78,27.275,78,19.9995,18.0,176.0,194.0,2,9,8,22
3,0,0,2,23.78,27.275,73,11.0014,12.0,121.0,133.0,2,9,8,23
3,0,0,2,22.96,26.515,73,12.998,18.0,106.0,124.0,2,9,9,0
3,0,0,1,22.96,26.515,73,15.0013,20.0,104.0,124.0,2,9,9,1
3,0,0,1,22.14,25.76,77,19.0012,15.0,81.0,96.0,2,9,9,2
3,0,0,1,22.14,25.76,73,15.0013,14.0,32.0,46.0,2,9,9,3
3,0,0,1,21.32,25.0,77,16.9979,12.0,16.0,28.0,2,9,9,4
3,0,0,1,21.32,25.0,77,12.998,16.0,39.0,55.0,2,9,9,5
3,0,0,1,21.32,25.0,77,12.998,11.0,24.0,35.0,2,9,9,6
3,0,0,1,22.14,25.76,73,11.0014,20.0,50.0,70.0,2,9,9,7
3,0,0,1,23.78,27.275,68,15.0013,27.0,143.0,170.0,2,9,9,8
3,0,0,1,25.42,30.305,61,16.9979,85.0,214.0,299.0,2,9,9,9
3,0,0,1,26.24,31.06,57,19.9995,172.0,323.0,495.0,2,9,9,10
3,0,0,1,27.06,31.06,47,16.9979,194.0,391.0,585.0,2,9,9,11
3,0,0,1,27.06,31.06,47,18.462636972844855,247.0,510.0,757.0,2,9,9,12
3,0,0,1,27.88,31.82,39,17.89257805403301,238.0,491.0,729.0,2,9,9,13
3,0,0,1,29.52,32.575,30,19.0012,232.0,415.0,647.0,2,9,9,14
3,0,0,1,29.52,32.575,32,16.9979,284.0,412.0,696.0,2,9,9,15
3,0,0,1,27.88,31.82,36,19.0012,228.0,473.0,701.0,2,9,9,16
3,0,0,1,28.7,31.82,37,16.9979,213.0,458.0,671.0,2,9,9,17
3,0,0,1,27.06,31.06,36,16.9979,156.0,404.0,560.0,2,9,9,18
3,0,0,1,27.06,31.06,36,16.9979,134.0,362.0,496.0,2,9,9,19
3,0,0,1,25.42,31.06,41,19.0012,91.0,265.0,356.0,2,9,9,20
3,0,0,1,24.6,31.06,46,15.0013,57.0,149.0,206.0,2,9,9,21
3,0,0,1,23.78,27.275,49,16.9979,64.0,125.0,189.0,2,9,9,22
3,0,0,1,22.96,26.515,52,19.0012,22.0,70.0,92.0,2,9,9,23
3,0,1,1,22.96,26.515,52,19.0012,6.0,35.0,41.0,2,9,10,0
3,0,1,1,22.14,25.76,60,12.998,7.0,11.0,18.0,2,9,10,1
3,0,1,1,22.14,25.76,60,23.9994,11.0,6.0,17.0,2,9,10,2
3,0,1,1,21.32,25.0,68,19.0012,5.0,7.0,12.0,2,9,10,3
3,0,1,1,21.32,25.0,68,19.0012,1.0,4.0,5.0,2,9,10,4
3,0,1,1,20.5,24.24,72,16.9979,4.0,36.0,40.0,2,9,10,5
3,0,1,1,20.5,24.24,72,8.9981,8.0,172.0,180.0,2,9,10,6
3,0,1,1,21.32,25.0,68,15.0013,20.0,427.0,447.0,2,9,10,7
3,0,1,1,22.96,26.515,60,19.0012,33.0,697.0,730.0,2,9,10,8
3,0,1,1,24.6,31.06,53,19.9995,40.0,321.0,361.0,2,9,10,9
3,0,1,1,25.42,31.06,50,19.0012,42.0,168.0,210.0,2,9,10,10
3,0,1,1,25.42,31.06,43,19.9995,69.0,167.0,236.0,2,9,10,11
3,0,1,1,26.24,31.06,44,26.0027,76.0,256.0,332.0,2,9,10,12
3,0,1,1,26.24,31.06,38,15.0013,72.0,251.0,323.0,2,9,10,13
3,0,1,1,27.06,31.06,36,19.0012,107.0,233.0,340.0,2,9,10,14
3,0,1,1,27.06,31.06,31,26.0027,115.0,231.0,346.0,2,9,10,15
3,0,1,1,27.06,31.06,34,22.0028,108.0,380.0,488.0,2,9,10,16
3,0,1,1,27.06,31.06,34,22.0028,127.0,744.0,871.0,2,9,10,17
3,0,1,1,25.42,31.06,35,19.9995,111.0,857.0,968.0,2,9,10,18
3,0,1,1,25.42,31.06,38,19.9995,71.0,562.0,633.0,2,9,10,19
3,0,1,1,24.6,31.06,40,12.998,34.0,356.0,390.0,2,9,10,20
3,0,1,1,22.96,26.515,49,11.0014,29.0,256.0,285.0,2,9,10,21
3,0,1,1,22.14,25.76,52,8.9981,15.0,144.0,159.0,2,9,10,22
3,0,1,1,22.14,25.76,52,8.055339501999294,7.0,86.0,93.0,2,9,10,23
3,0,1,1,21.32,25.0,59,7.0015,5.0,27.0,32.0,2,9,11,0
3,0,1,1,20.5,24.24,63,9.009880493701088,0.0,10.0,10.0,2,9,11,1
3,0,1,1,19.68,23.485,77,11.0014,1.0,5.0,6.0,2,9,11,2
3,0,1,1,19.68,23.485,67,8.9981,1.0,7.0,8.0,2,9,11,3
3,0,1,1,19.68,23.485,72,7.0015,1.0,8.0,9.0,2,9,11,4
3,0,1,1,18.86,22.725,72,6.0032,3.0,41.0,44.0,2,9,11,5
3,0,1,1,18.86,22.725,77,7.0015,11.0,200.0,211.0,2,9,11,6
3,0,1,1,20.5,24.24,72,7.0015,24.0,572.0,596.0,2,9,11,7
3,0,1,1,22.14,25.76,68,6.0032,48.0,702.0,750.0,2,9,11,8
3,0,1,1,24.6,31.06,49,7.110704157038877,35.0,323.0,358.0,2,9,11,9
3,0,1,1,25.42,31.06,38,6.692800738030396,54.0,142.0,196.0,2,9,11,10
3,0,1,1,26.24,31.06,33,6.0032,60.0,187.0,247.0,2,9,11,11
3,0,1,1,26.24,31.06,33,5.5476501368347995,62.0,254.0,316.0,2,9,11,12
3,0,1,1,27.06,31.06,29,6.0032,72.0,256.0,328.0,2,9,11,13
3,0,1,1,27.88,31.06,30,6.0032,74.0,181.0,255.0,2,9,11,14
3,0,1,1,28.7,31.82,28,7.0015,73.0,253.0,326.0,2,9,11,15
3,0,1,1,28.7,31.82,28,8.9981,99.0,437.0,536.0,2,9,11,16
3,0,1,1,28.7,31.82,28,10.098653198106973,168.0,802.0,970.0,2,9,11,17
3,0,1,1,26.24,31.06,36,11.0014,110.0,767.0,877.0,2,9,11,18
3,0,1,1,25.42,31.06,41,12.998,56.0,540.0,596.0,2,9,11,19
3,0,1,1,23.78,27.275,56,8.9981,40.0,421.0,461.0,2,9,11,20
3,0,1,1,22.96,26.515,60,7.0015,28.0,282.0,310.0,2,9,11,21
3,0,1,1,22.96,26.515,64,7.0015,27.0,189.0,216.0,2,9,11,22
3,0,1,1,22.14,25.76,68,7.0015,18.0,91.0,109.0,2,9,11,23
3,0,1,1,21.32,25.0,72,7.0015,8.0,41.0,49.0,2,9,12,0
3,0,1,1,21.32,25.0,72,7.0015,2.0,19.0,21.0,2,9,12,1
3,0,1,1,21.32,25.0,72,6.0032,2.0,9.0,11.0,2,9,12,2
3,0,1,1,20.5,24.24,77,6.0032,0.0,7.0,7.0,2,9,12,3
3,0,1,1,20.5,24.24,72,6.0032,0.0,5.0,5.0,2,9,12,4
3,0,1,1,20.5,24.24,72,6.0032,4.0,44.0,48.0,2,9,12,5
3,0,1,1,20.5,24.24,72,6.0032,6.0,199.0,205.0,2,9,12,6
3,0,1,1,21.32,25.0,72,7.569117331638915,24.0,533.0,557.0,2,9,12,7
3,0,1,1,22.96,26.515,64,7.0015,43.0,727.0,770.0,2,9,12,8
3,0,1,1,24.6,30.305,64,8.9981,50.0,278.0,328.0,2,9,12,9
3,0,1,1,25.42,30.305,61,8.9981,57.0,148.0,205.0,2,9,12,10
3,0,1,1,27.06,31.06,50,12.998,51.0,181.0,232.0,2,9,12,11
3,0,1,1,27.88,31.82,36,8.9981,88.0,264.0,352.0,2,9,12,12
3,0,1,1,28.7,31.82,34,8.9981,85.0,238.0,323.0,2,9,12,13
3,0,1,1,28.7,31.82,37,11.0014,78.0,200.0,278.0,2,9,12,14
3,0,1,1,29.52,32.575,37,8.9981,75.0,243.0,318.0,2,9,12,15
3,0,1,1,29.52,32.575,37,11.0014,90.0,419.0,509.0,2,9,12,16
3,0,1,1,28.7,31.82,41,19.9995,114.0,811.0,925.0,2,9,12,17
3,0,1,1,27.06,31.06,44,16.9979,91.0,886.0,977.0,2,9,12,18
3,0,1,1,26.24,31.06,50,12.998,78.0,557.0,635.0,2,9,12,19
3,0,1,1,25.42,31.06,57,8.9981,38.0,432.0,470.0,2,9,12,20
3,0,1,1,24.6,30.305,60,8.9981,27.0,279.0,306.0,2,9,12,21
3,0,1,1,22.96,26.515,64,6.0032,23.0,189.0,212.0,2,9,12,22
3,0,1,1,22.96,26.515,68,7.0015,16.0,111.0,127.0,2,9,12,23
3,0,1,1,22.96,26.515,73,6.0032,11.0,46.0,57.0,2,9,13,0
3,0,1,1,22.14,25.76,77,6.0032,6.0,22.0,28.0,2,9,13,1
3,0,1,1,22.14,25.76,77,5.443773836258825,0.0,9.0,9.0,2,9,13,2
3,0,1,1,21.32,25.0,83,4.55216211403736,2.0,9.0,11.0,2,9,13,3
3,0,1,1,21.32,25.0,83,3.959705233713365,0.0,6.0,6.0,2,9,13,4
3,0,1,1,21.32,25.0,83,4.700922258503367,3.0,54.0,57.0,2,9,13,5
3,0,1,1,20.5,24.24,82,3.244328230544081,9.0,186.0,195.0,2,9,13,6
3,0,1,1,22.14,25.76,77,4.614967893852956,22.0,549.0,571.0,2,9,13,7
3,0,1,1,22.96,26.515,73,4.826898645765043,33.0,725.0,758.0,2,9,13,8
